TAID,Pubchem CID,IUPAC Name,SMILES,Canonical SMILES,InChIKey,mouse_intravenous_LD50
TOX-63070,3025333,N-phenyl-N-[1-(2-phenylcyclopropyl)piperidin-4-yl]propanamide,CCC(=O)N(c1ccccc1)C1CCN(C2CC2c2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCN(C2CC2c2ccccc2)CC1,YOKFXXJHMBYPRF-UHFFFAOYSA-N,4.037040342
TOX-63071,24843782,"3-[2-(3-acetamido-2,4,6-triiodophenoxy)ethoxy]-2-methylpropanoic acid",CC(=O)Nc1c(I)cc(I)c(OCCOCC(C)C(=O)O)c1I,CC(=O)Nc1c(I)cc(I)c(OCCOCC(C)C(=O)O)c1I,HFXNYAICIBJXJH-UHFFFAOYSA-N,2.758184938
TOX-63072,211241,"2-[2-(3-acetamido-2,4,6-triiodophenoxy)ethoxy]propanoic acid",CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,CC(=O)Nc1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,VQIVOLHFBFAWBD-UHFFFAOYSA-N,2.639277126
TOX-63073,20846519,methyl 3-(2-methylazepan-1-yl)propanoate,COC(=O)CCN1CCCCCC1C,COC(=O)CCN1CCCCCC1C,MLUFYLXKVVKRGN-UHFFFAOYSA-N,3.551306197
TOX-63074,24843803,"2-[2-[3-[acetyl(methyl)amino]-2,4,6-triiodophenoxy]ethoxy]propanoic acid",CC(=O)N(C)c1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,CC(=O)N(C)c1c(I)cc(I)c(OCCOC(C)C(=O)O)c1I,IKKNTAMXVCMWKM-UHFFFAOYSA-N,3.078520089
TOX-63075,24843815,3-(2-cyanoethyl)bicyclo[2.2.2]oct-5-ene-2-carbonitrile,N#CCCC1C2C=CC(CC2)C1C#N,N#CCCC1C2C=CC(CC2)C1C#N,JQEUJLFUKUBHES-UHFFFAOYSA-N,3.646865645
TOX-63076,297749,3-(2-cyanoethyl)bicyclo[2.2.1]heptane-2-carbonitrile,N#CCCC1C2CCC(C2)C1C#N,N#CCCC1C2CCC(C2)C1C#N,RWGHWESYRBVGNB-UHFFFAOYSA-N,4.492977283
TOX-63081,298402,"3-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)-1-[4-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)phenyl]propan-1-one",O=C(CCN1CC=C(c2ccccc2)CC1)c1ccc(N2CC=C(c3ccccc3)CC2)cc1,O=C(CCN1CC=C(c2ccccc2)CC1)c1ccc(N2CC=C(c3ccccc3)CC2)cc1,SZVGEJRMDSCRFY-UHFFFAOYSA-N,3.65186895
TOX-63082,298405,"1-[4-(dimethylamino)phenyl]-3-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)propan-1-one",CN(C)c1ccc(C(=O)CCN2CC=C(c3ccccc3)CC2)cc1,CN(C)c1ccc(C(=O)CCN2CC=C(c3ccccc3)CC2)cc1,FCJJBXIBBZCQJZ-UHFFFAOYSA-N,3.90109879
TOX-63083,380335,"3-ethyl-8-[3-(4-fluorophenyl)sulfanylpropyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CCN1CN(c2ccccc2)C2(CCN(CCCSc3ccc(F)cc3)CC2)C1=O,CCN1CN(c2ccccc2)C2(CCN(CCCSc3ccc(F)cc3)CC2)C1=O,NESPTPXTRMHBKK-UHFFFAOYSA-N,4.375754019
TOX-63084,13497176,"3-ethyl-8-[4-(4-fluorophenyl)-4-oxobutyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,CCN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,PQBVNXQHADVWCG-UHFFFAOYSA-N,4.422766246
TOX-63085,380262,"8-[4-(4-fluorophenyl)-4-oxobutyl]-1-phenyl-3-propan-2-yl-1,3,8-triazaspiro[4.5]decan-4-one",CC(C)N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,CC(C)N1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,MBRYDMABFFRSOS-UHFFFAOYSA-N,4.436916638
TOX-63086,74331464,"[[1-(4-fluorophenyl)-4-(3-methyl-4-oxo-1-phenyl-1,3,8-triazaspiro[4.5]decan-8-yl)butylidene]amino] N-methylcarbamate",CNC(=O)ON=C(CCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1)c1ccc(F)cc1,CNC(=O)ON=C(CCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1)c1ccc(F)cc1,VTQBOWNKYJAPGH-UHFFFAOYSA-N,4.733271221
TOX-63087,74331466,"8-[4-(4-fluorophenyl)-4-hydroxyiminobutyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCC(=NO)c3ccc(F)cc3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCC(=NO)c3ccc(F)cc3)CC2)C1=O,IEDUXCQKIOTXRQ-UHFFFAOYSA-N,3.879710129
TOX-63088,24847092,"8-[(6-fluoro-2,3-dihydro-1,4-benzodioxin-3-yl)methyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CC3COc4ccc(F)cc4O3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CC3COc4ccc(F)cc4O3)CC2)C1=O,FWHDPVMRLMLVCS-UHFFFAOYSA-N,3.991096274
TOX-63089,297015,"8-[3-(4-fluorophenyl)prop-2-enoyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(C(=O)C=Cc3ccc(F)cc3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(C(=O)C=Cc3ccc(F)cc3)CC2)C1=O,ACQCSKIQSVFUFB-UHFFFAOYSA-N,3.719841532
TOX-63090,297016,"8-(7-fluoroheptyl)-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCCCCCF)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCCCCCF)CC2)C1=O,OLCJABOSXQSHFP-UHFFFAOYSA-N,4.444170956
TOX-63091,380337,"8-(6-fluorohexyl)-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCCCCF)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCCCCF)CC2)C1=O,RDUKHMZMKUMTGI-UHFFFAOYSA-N,4.285654808
TOX-63092,24847097,"8-[3-[2-(4-fluorophenyl)-1,3-dioxolan-2-yl]propyl]-3-(2-methylpropyl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CC(C)CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC2)C1=O,CC(C)CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCO3)CC2)C1=O,UGPDZVNNGGGPCY-UHFFFAOYSA-N,4.439892967
TOX-63093,24847098,"8-[3-[2-(4-fluorophenyl)-1,3-dioxan-2-yl]propyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCCO3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(F)cc4)OCCCO3)CC2)C1=O,GWHRFLWYZCVADI-UHFFFAOYSA-N,3.921672544
TOX-63094,380312,"8-[3-(4-fluoro-N-methylanilino)propyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCN(C)c3ccc(F)cc3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCN(C)c3ccc(F)cc3)CC2)C1=O,KXXGWUKFRCTNKX-UHFFFAOYSA-N,3.990103014
TOX-63095,24847102,"8-hex-5-ynyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",C#CCCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,C#CCCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,IMXPKRIBUDLIBF-UHFFFAOYSA-N,4.543969045
TOX-63096,24847103,"8-(3-hydroxy-1-azabicyclo[2.2.2]octan-2-yl)-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",O=C1NCN(c2ccccc2)C12CCN(C1C(O)C3CCN1CC3)CC2,O=C1NCN(c2ccccc2)C12CCN(C1C(O)C3CCN1CC3)CC2,JDTQWDZKGLSFIE-UHFFFAOYSA-N,3.928773696
TOX-63097,297014,"8-[3-(2-methoxyphenyl)prop-2-enoyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",COc1ccccc1C=CC(=O)N1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,COc1ccccc1C=CC(=O)N1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,PVROZNLUPRWLFT-UHFFFAOYSA-N,3.85980069
TOX-63098,297020,"8-[(5-methoxy-2,3-dihydro-1-benzofuran-2-yl)methyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",COc1ccc2c(c1)CC(CN1CCC3(CC1)C(=O)N(C)CN3c1ccccc1)O2,COc1ccc2c(c1)CC(CN1CCC3(CC1)C(=O)N(C)CN3c1ccccc1)O2,ZGSMDYBKPSCIDB-UHFFFAOYSA-N,4.229931292
TOX-63099,297074,"8-[2-(2-methyl-1,3-benzodioxol-2-yl)ethyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CC1(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)Oc2ccccc2O1,CC1(CCN2CCC3(CC2)C(=O)NCN3c2ccccc2)Oc2ccccc2O1,KWCXGJMFODHVGL-UHFFFAOYSA-N,4.553537704
TOX-63100,297023,"3-methyl-8-[(2-methyl-2,3-dihydro-1,4-benzodioxin-3-yl)methyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CC1Oc2ccccc2OC1CN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,CC1Oc2ccccc2OC1CN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,XCURAXQEILSZCX-UHFFFAOYSA-N,3.861954506
TOX-63101,24847104,"3-methyl-8-[2-(2-methyl-1,3-benzodioxol-2-yl)ethyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCC3(C)Oc4ccccc4O3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCC3(C)Oc4ccccc4O3)CC2)C1=O,UBIPWOFOYDURIA-UHFFFAOYSA-N,3.610142533
TOX-63102,24847105,"3-methyl-8-oct-4-ynyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CCCC#CCCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,CCCC#CCCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,HNDUMFZZMIJFMB-UHFFFAOYSA-N,4.507009018
TOX-63103,24847106,"3-methyl-8-pent-3-ynyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CC#CCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,CC#CCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,ICYZEDGGKCDAKC-UHFFFAOYSA-N,4.04620102
TOX-63104,24847107,"3-methyl-8-pent-4-ynyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",C#CCCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,C#CCCCN1CCC2(CC1)C(=O)N(C)CN2c1ccccc1,SZWBTAPXGFJIJF-UHFFFAOYSA-N,4.095419043
TOX-63105,24847108,"3-methyl-1-phenyl-8-(4-phenylbut-3-ynyl)-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCC#Cc3ccccc3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCC#Cc3ccccc3)CC2)C1=O,VSSWKFGSRYTPFO-UHFFFAOYSA-N,4.174350597
TOX-63106,24847109,"3-methyl-1-phenyl-8-(5-phenylpent-4-ynyl)-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCC#Cc3ccccc3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCC#Cc3ccccc3)CC2)C1=O,VVVYFUYTFYIIDN-UHFFFAOYSA-N,3.935089453
TOX-63107,24847110,"3-methyl-1-phenyl-8-(3-phenylsulfanylpropyl)-1,3,8-triazaspiro[4.5]decan-4-one",CN1CN(c2ccccc2)C2(CCN(CCCSc3ccccc3)CC2)C1=O,CN1CN(c2ccccc2)C2(CCN(CCCSc3ccccc3)CC2)C1=O,XJOLSLBVMXSXIQ-UHFFFAOYSA-N,4.819074293
TOX-63108,24847111,"3-methyl-8-(4-oxo-4-thiophen-2-ylbutyl)-1,3,8-triazaspiro[4.5]decan-4-one",CN1CNC2(CCN(CCCC(=O)c3cccs3)CC2)C1=O,CN1CNC2(CCN(CCCC(=O)c3cccs3)CC2)C1=O,KCTDSFPCQHGLBD-UHFFFAOYSA-N,4.808138022
TOX-63109,24847112,"8-pent-4-ynyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",C#CCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,C#CCCCN1CCC2(CC1)C(=O)NCN2c1ccccc1,WRDCUKQSBKYWIQ-UHFFFAOYSA-N,4.130921204
TOX-63110,298408,"8-[(3-oxo-1-azabicyclo[2.2.2]octan-2-yl)methyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",O=C1C2CCN(CC2)C1CN1CCC2(CC1)C(=O)NCN2c1ccccc1,O=C1C2CCN(CC2)C1CN1CCC2(CC1)C(=O)NCN2c1ccccc1,LZCWOTBYMUFATH-UHFFFAOYSA-N,3.442563458
TOX-63111,24847114,"1-phenyl-8-(1-phenylcyclohexyl)-1,3,8-triazaspiro[4.5]decan-4-one",O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2,O=C1NCN(c2ccccc2)C12CCN(C1(c3ccccc3)CCCCC1)CC2,QUNZJRVGBKYQDV-UHFFFAOYSA-N,4.335282899
TOX-63112,24847115,"1-phenyl-8-(5-phenylpent-4-ynyl)-1,3,8-triazaspiro[4.5]decan-4-one",O=C1NCN(c2ccccc2)C12CCN(CCCC#Cc1ccccc1)CC2,O=C1NCN(c2ccccc2)C12CCN(CCCC#Cc1ccccc1)CC2,WKIMCAIVVAXXBM-UHFFFAOYSA-N,4.458347254
TOX-63113,297081,"8-[3-(benzenesulfonyl)propyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",O=C1NCN(c2ccccc2)C12CCN(CCCS(=O)(=O)c1ccccc1)CC2,O=C1NCN(c2ccccc2)C12CCN(CCCS(=O)(=O)c1ccccc1)CC2,AHDHQOPGQHFFQA-UHFFFAOYSA-N,4.502577322
TOX-63114,136858056,"3-benzyl-8-[(3-benzyl-11-oxo-3,9,10-triazaspiro[5.6]dodecan-8-ylidene)hydrazinylidene]-3,9,10-triazaspiro[5.6]dodecan-11-one",O=C1CC2(CCN(Cc3ccccc3)CC2)CC(NNC2=NNC(=O)CC3(CCN(Cc4ccccc4)CC3)C2)=NN1,O=C1CC2(CCN(Cc3ccccc3)CC2)CC(NNC2=NNC(=O)CC3(CCN(Cc4ccccc4)CC3)C2)=NN1,PDUOKOJUFLFFKH-UHFFFAOYSA-N,5.10613231
TOX-63115,59425,ethyl 3-(1-adamantylamino)propanoate,CCOC(=O)CCNC12CC3CC(CC(C3)C1)C2,CCOC(=O)CCNC12CC3CC(CC(C3)C1)C2,ITGXLOXJZKESRU-UHFFFAOYSA-N,3.652125418
TOX-63120,380040,"2-hydroxy-2,2-diphenyl-N-prop-2-enyl-N-(pyridin-4-ylmethyl)acetamide",C=CCN(Cc1ccncc1)C(=O)C(O)(c1ccccc1)c1ccccc1,C=CCN(Cc1ccncc1)C(=O)C(O)(c1ccccc1)c1ccccc1,IBOKMCYIBFHZKK-UHFFFAOYSA-N,3.806229653
TOX-63121,24834802,"N-ethyl-2-methoxy-N-(1-methyl-3,6-dihydro-2H-pyridin-4-yl)-2,2-diphenylacetamide",CCN(C(=O)C(OC)(c1ccccc1)c1ccccc1)C1=CCN(C)CC1,CCN(C(=O)C(OC)(c1ccccc1)c1ccccc1)C1=CCN(C)CC1,QSENFQICSNECHE-UHFFFAOYSA-N,4.306411921
TOX-63122,297029,"N-ethyl-2-hydroxy-2,2-diphenyl-N-(pyridin-4-ylmethyl)acetamide",CCN(Cc1ccncc1)C(=O)C(O)(c1ccccc1)c1ccccc1,CCN(Cc1ccncc1)C(=O)C(O)(c1ccccc1)c1ccccc1,ODIJOPJTPHBCMA-UHFFFAOYSA-N,3.539615494
TOX-63123,15991,"(9-methyl-9-azabicyclo[3.3.1]nonan-3-yl) 2-chloro-2,2-diphenylacetate",CN1C2CCCC1CC(OC(=O)C(Cl)(c1ccccc1)c1ccccc1)C2,CN1C2CCCC1CC(OC(=O)C(Cl)(c1ccccc1)c1ccccc1)C2,BONLPMRYPAVFBW-UHFFFAOYSA-N,4.28320961
TOX-63124,64576,"1,3-diazatricyclo[3.3.1.13,7]decan-6-yl 2-hydroxy-2,2-diphenylacetate",O=C(OC1C2CN3CC1CN(C2)C3)C(O)(c1ccccc1)c1ccccc1,O=C(OC1C2CN3CC1CN(C2)C3)C(O)(c1ccccc1)c1ccccc1,VFKSRNPUBDKBLL-UHFFFAOYSA-N,4.357512014
TOX-63125,424706,"2-(dicyclopentylamino)ethyl 2-hydroxy-2,2-diphenylacetate",O=C(OCCN(C1CCCC1)C1CCCC1)C(O)(c1ccccc1)c1ccccc1,O=C(OCCN(C1CCCC1)C1CCCC1)C(O)(c1ccccc1)c1ccccc1,ANMUIGQFOKGNKF-UHFFFAOYSA-N,4.354912655
TOX-63126,59433,"2-thiomorpholin-4-ylethyl 2-hydroxy-2,2-diphenylacetate",O=C(OCCN1CCSCC1)C(O)(c1ccccc1)c1ccccc1,O=C(OCCN1CCSCC1)C(O)(c1ccccc1)c1ccccc1,MBRDCFKZGAXJIM-UHFFFAOYSA-N,3.805057648
TOX-63127,59435,N-[(6-chloro-1H-benzimidazol-2-yl)methyl]-1-phenylmethanamine,Clc1ccc2nc(CNCc3ccccc3)[nH]c2c1,Clc1ccc2nc(CNCc3ccccc3)[nH]c2c1,UMAFQOCISKEEPQ-UHFFFAOYSA-N,3.384953128
TOX-63128,59436,"2-(2-tert-butylbenzimidazol-1-yl)-N,N-diethylethanamine",CCN(CC)CCn1c(C(C)(C)C)nc2ccccc21,CCN(CC)CCn1c(C(C)(C)C)nc2ccccc21,IZJHSKBOIFMRER-UHFFFAOYSA-N,4.688648605
TOX-63129,59438,"N,N-bis[(5,6-dichloro-1H-benzimidazol-2-yl)methyl]butan-1-amine",CCCCN(Cc1nc2cc(Cl)c(Cl)cc2[nH]1)Cc1nc2cc(Cl)c(Cl)cc2[nH]1,CCCCN(Cc1nc2cc(Cl)c(Cl)cc2[nH]1)Cc1nc2cc(Cl)c(Cl)cc2[nH]1,JRFLUWZDRSQWRT-UHFFFAOYSA-N,3.723832787
TOX-63130,59439,"2-tert-butyl-4,5,6-trichloro-1H-benzimidazole",CC(C)(C)c1nc2cc(Cl)c(Cl)c(Cl)c2[nH]1,CC(C)(C)c1nc2cc(Cl)c(Cl)c(Cl)c2[nH]1,NVTLRLSWZNYVJC-UHFFFAOYSA-N,3.695203274
TOX-63131,59441,"2-[6-chloro-2-[(4-methoxyphenyl)methyl]benzimidazol-1-yl]-N,N-diethylethanamine",CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2ccc(Cl)cc21,CCN(CC)CCn1c(Cc2ccc(OC)cc2)nc2ccc(Cl)cc21,PWMWPLDVVMXUSM-UHFFFAOYSA-N,3.822252164
TOX-63132,59443,6-chloro-2-[(4-methoxyphenyl)methyl]-1H-benzimidazole,COc1ccc(Cc2nc3ccc(Cl)cc3[nH]2)cc1,COc1ccc(Cc2nc3ccc(Cl)cc3[nH]2)cc1,FCOUPXKPTIHONH-UHFFFAOYSA-N,3.435740874
TOX-63133,59445,N-(1H-benzimidazol-2-ylmethyl)cyclohexanamine,c1ccc2[nH]c(CNC3CCCCC3)nc2c1,c1ccc2[nH]c(CNC3CCCCC3)nc2c1,XXLIQOXUMQBRDG-UHFFFAOYSA-N,3.661485185
TOX-63134,59446,"5,6-dichloro-2-(1,1,2,2,2-pentafluoroethyl)-1H-benzimidazole",FC(F)(F)C(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,FC(F)(F)C(F)(F)c1nc2cc(Cl)c(Cl)cc2[nH]1,WMFHICURNVUHEZ-UHFFFAOYSA-N,3.736158799
TOX-63135,379228,"2-[2-[(3,4-dimethoxyphenyl)methyl]benzimidazol-1-yl]-N,N-diethylethanamine",CCN(CC)CCn1c(Cc2ccc(OC)c(OC)c2)nc2ccccc21,CCN(CC)CCn1c(Cc2ccc(OC)c(OC)c2)nc2ccccc21,MOMSSMMOZKDJLQ-UHFFFAOYSA-N,4.309976566
TOX-63136,59451,"N,N-diethyl-2-[2-[(3-methoxyphenyl)methyl]benzimidazol-1-yl]ethanamine",CCN(CC)CCn1c(Cc2cccc(OC)c2)nc2ccccc21,CCN(CC)CCn1c(Cc2cccc(OC)c2)nc2ccccc21,DKGPIAALXIUMNA-UHFFFAOYSA-N,3.780043284
TOX-63137,59452,6-chloro-5-[[6-chloro-2-(trifluoromethyl)-1H-benzimidazol-5-yl]disulfanyl]-2-(trifluoromethyl)-1H-benzimidazole,FC(F)(F)c1nc2cc(Cl)c(SSc3cc4[nH]c(C(F)(F)F)nc4cc3Cl)cc2[nH]1,FC(F)(F)c1nc2cc(Cl)c(SSc3cc4[nH]c(C(F)(F)F)nc4cc3Cl)cc2[nH]1,RBHOHJRBYLTTGS-UHFFFAOYSA-N,3.953621645
TOX-63138,59453,2-(trifluoromethyl)-6-[[2-(trifluoromethyl)-3H-benzimidazol-5-yl]disulfanyl]-1H-benzimidazole,FC(F)(F)c1nc2ccc(SSc3ccc4nc(C(F)(F)F)[nH]c4c3)cc2[nH]1,FC(F)(F)c1nc2ccc(SSc3ccc4nc(C(F)(F)F)[nH]c4c3)cc2[nH]1,BJIWXWHVTJMLCI-UHFFFAOYSA-N,3.762818556
TOX-63139,59455,2-(dodecylsulfanylmethyl)-1H-benzimidazole,CCCCCCCCCCCCSCc1nc2ccccc2[nH]1,CCCCCCCCCCCCSCc1nc2ccccc2[nH]1,ZGGXCXCGQVAZPR-UHFFFAOYSA-N,3.773678067
TOX-63140,59456,2-[(4-ethoxyphenyl)methyl]-6-nitro-1H-benzimidazole,CCOc1ccc(Cc2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,CCOc1ccc(Cc2nc3ccc([N+](=O)[O-])cc3[nH]2)cc1,GNWRVNCYUCOOGW-UHFFFAOYSA-N,3.725027333
TOX-63141,59458,N-(1H-benzimidazol-2-ylmethyl)heptan-1-amine,CCCCCCCNCc1nc2ccccc2[nH]1,CCCCCCCNCc1nc2ccccc2[nH]1,UGFGKBJDDPXJLW-UHFFFAOYSA-N,3.942663432
TOX-63142,59460,1-(1H-benzimidazol-2-yl)-N-(1H-benzimidazol-2-ylmethyl)-N-methylmethanamine,CN(Cc1nc2ccccc2[nH]1)Cc1nc2ccccc2[nH]1,CN(Cc1nc2ccccc2[nH]1)Cc1nc2ccccc2[nH]1,GNHRJMVVTIKDTK-UHFFFAOYSA-N,3.515036941
TOX-63144,24842197,1-(2-methoxyphenyl)-4-(1-phenylcyclohexyl)piperazine,COc1ccccc1N1CCN(C2(c3ccccc3)CCCCC2)CC1,COc1ccccc1N1CCN(C2(c3ccccc3)CCCCC2)CC1,OUDHEUWHEMTCED-UHFFFAOYSA-N,4.243665461
TOX-63147,24842279,"2,2,2-trifluoroethyl 3-[4-(2-hydroxyethyl)-2-methylpiperazin-1-yl]-2-methylpropanoate",CC(CN1CCN(CCO)CC1C)C(=O)OCC(F)(F)F,CC(CN1CCN(CCO)CC1C)C(=O)OCC(F)(F)F,ZTXVHGWIXYXYSR-UHFFFAOYSA-N,3.746428455
TOX-63151,380343,"3-butan-2-yl-8-[3-(4-fluorophenyl)sulfanylpropyl]-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",CCC(C)N1CN(c2ccccc2)C2(CCN(CCCSc3ccc(F)cc3)CC2)C1=O,CCC(C)N1CN(c2ccccc2)C2(CCN(CCCSc3ccc(F)cc3)CC2)C1=O,DVXOLMIHFBKPRK-UHFFFAOYSA-N,4.153474724
TOX-63152,16206234,"2-(2-bromoethyl)-4,6-dichloro-1,3,5-triazine",Clc1nc(Cl)nc(CCBr)n1,Clc1nc(Cl)nc(CCBr)n1,JQJMFYZGOLQHTC-UHFFFAOYSA-N,3.904644554
TOX-63153,1253,"1-amino-13-ethylidene-11-methyl-6-azatricyclo[7.3.1.02,7]trideca-2(7),3,10-trien-5-one",CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,CC=C1C2C=C(C)CC1(N)c1ccc(=O)[nH]c1C2,ZRJBHWIHUMBLCN-UHFFFAOYSA-N,5.585052295
TOX-63155,3025339,3-[(4-chlorophenyl)-phenylmethoxy]-1-propylpyrrolidine,CCCN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,CCCN1CCC(OC(c2ccccc2)c2ccc(Cl)cc2)C1,BEYALOBSZVDYJF-UHFFFAOYSA-N,4.013194159
TOX-63161,24846998,"N,N-bis(prop-2-enyl)-3-(9H-thioxanthen-9-yl)propan-1-amine",C=CCN(CC=C)CCCC1c2ccccc2Sc2ccccc21,C=CCN(CC=C)CCCC1c2ccccc2Sc2ccccc21,ZKYISPQBFDDFJG-UHFFFAOYSA-N,4.094349471
TOX-63166,3025343,"2-(2-bromoprop-2-enyl)-1,1-dimethylhydrazine",C=C(Br)CNN(C)C,C=C(Br)CNN(C)C,ASHIUEBYCZUTMW-UHFFFAOYSA-N,3.9977285
TOX-63171,59473,"2-(2,5-dihydro-1,3-oxazol-2-yl)-1-methyl-1-naphthalen-1-ylhydrazine",CN(NC1N=CCO1)c1cccc2ccccc12,CN(NC1N=CCO1)c1cccc2ccccc12,MOTKQTNULHYRSS-UHFFFAOYSA-N,3.759297233
TOX-63172,379204,"amino-(6-amino-3,4,5-tricyanopyridin-2-yl)-dimethylazanium",C[N+](C)(N)c1nc(N)c(C#N)c(C#N)c1C#N,C[N+](C)(N)c1nc(N)c(C#N)c(C#N)c1C#N,AOEXUJPLSVTCIP-UHFFFAOYSA-N,3.358389856
TOX-63173,59475,"[(3,4-diethoxyphenyl)methylideneamino]-trimethylazanium",CCOc1ccc(C=N[N+](C)(C)C)cc1OCC,CCOc1ccc(C=N[N+](C)(C)C)cc1OCC,NANDXZYTCQTHRT-UHFFFAOYSA-N,4.145006384
TOX-63174,59477,"amino-[(3,4-dimethoxyphenyl)methyl]-dimethylazanium",COc1ccc(C[N+](C)(C)N)cc1OC,COc1ccc(C[N+](C)(C)N)cc1OC,NCHBOCSMLIUTNY-UHFFFAOYSA-N,3.449807402
TOX-63175,59479,"amino-[(3,4-dimethylphenyl)methyl]-dimethylazanium",Cc1ccc(C[N+](C)(C)N)cc1C,Cc1ccc(C[N+](C)(C)N)cc1C,UGUHFGUACBFNEX-UHFFFAOYSA-N,4.378487537
